fraud,policy_id,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
0,4697,0,0,750,0,0,5,0,1,1,69938,1,21,0,29,3,0,0,56200,1,1,0,0,0,57,2016,1,0,0,0,2,0,1,1,0,0,0,0,17,13738,0,3000,0,1,0,0
0,4176,0,1,750,0,0,3,0,1,1,4700,1,1,0,47,4,0,0,3700,4,0,0,1,0,126,2015,3,0,0,1,1,1,0,0,0,0,0,0,7,1000,1,2900,0,0,0,1
0,4176,0,1,750,0,0,3,0,5,1,4700,1,1,0,32,4,0,0,3700,4,0,0,1,0,15,2012,3,0,0,1,0,1,0,0,0,0,0,0,7,1000,1,2900,0,0,0,1
0,4177,0,0,750,1,0,11,1,1,0,36254,1,21,0,19,1,0,0,16800,3,0,1,1,0,17,2015,3,0,0,3,1,1,0,0,0,0,0,1,21,19454,1,2750,0,0,1,0
0,4018,0,1,750,0,0,10,0,1,1,46295,0,9,0,43,3,0,0,39500,2,0,0,1,0,123,2016,2,0,0,0,0,0,0,0,1,0,0,0,17,6795,1,2850,0,0,0,1
0,3858,0,1,750,1,0,4,1,3,0,59441,1,24,1,34,3,0,0,18000,2,0,2,1,0,18,2020,3,0,0,1,0,1,0,0,0,0,0,0,21,41441,1,2950,0,0,0,0
0,4446,0,1,750,0,0,4,0,1,1,65827,0,20,0,39,4,0,1,56400,5,0,0,0,0,48,2018,1,0,0,0,1,0,0,0,1,0,0,0,7,9427,1,3000,0,0,0,1
0,3724,0,0,750,1,0,4,0,4,0,61325,1,30,0,19,1,0,0,43200,1,0,1,1,0,13,2016,2,0,0,0,1,0,0,0,0,0,0,0,5,18125,1,3000,1,0,1,0
0,4842,0,0,750,0,1,9,0,1,1,41012,1,29,0,32,3,0,0,28400,6,0,2,0,0,56,2019,2,0,0,1,2,0,0,0,0,0,1,0,19,12612,1,3000,0,0,0,1
0,3859,0,0,750,0,0,9,0,1,1,64428,1,12,0,44,1,0,0,27200,3,0,2,1,0,170,2016,3,0,0,0,1,1,0,0,0,0,0,0,18,37228,1,3000,1,0,0,1
0,4020,0,0,750,2,0,10,1,1,0,12315,1,26,0,53,3,0,1,4400,5,0,1,0,0,50,2017,2,0,0,0,2,1,0,0,0,0,0,0,17,7915,1,3000,0,1,1,0
0,4703,0,1,750,1,0,3,1,1,0,27382,1,14,0,37,1,0,0,5200,3,0,1,1,0,130,2019,2,0,0,0,0,0,0,0,0,0,0,0,18,22182,1,2700,0,0,0,1
0,4611,0,0,750,1,0,10,1,5,0,65425,0,6,0,30,4,0,0,63300,6,0,0,1,0,3,2018,2,0,0,1,1,0,0,0,1,0,0,0,6,2125,1,3000,0,1,1,0
0,2604,0,1,750,0,0,10,0,1,1,26631,1,7,0,68,4,0,0,9000,0,0,1,1,0,71,2017,2,0,0,3,0,0,0,0,0,0,0,0,6,17631,1,3000,0,0,0,1
0,2604,0,0,750,0,1,10,0,2,1,26631,1,7,0,64,4,0,0,9000,0,0,1,1,0,41,2016,2,0,0,3,3,0,0,0,0,0,0,0,6,17631,1,3000,0,0,0,1
0,3229,0,0,750,0,0,6,1,4,0,11300,1,17,0,37,1,0,0,10300,0,1,0,0,0,25,2018,1,0,0,0,1,0,1,1,0,0,0,0,14,1000,0,3000,0,1,0,0
0,3230,1,1,750,0,0,8,1,1,0,125883,1,29,0,41,1,0,0,112900,3,1,1,0,0,168,2018,1,0,0,1,0,0,1,0,0,0,0,0,17,12983,0,3000,0,0,0,0
0,3230,1,1,750,0,0,8,1,1,0,125883,1,29,0,66,1,0,0,112900,3,1,1,0,0,196,2018,1,0,0,1,0,0,1,0,0,0,0,0,17,12983,0,3000,0,0,0,0
0,3014,0,1,750,2,0,7,0,1,0,17498,1,29,0,65,3,0,0,8900,0,0,0,1,1,89,2012,2,0,0,0,0,0,0,0,0,0,0,0,15,8598,1,3000,0,0,0,1
0,3552,0,0,750,1,1,9,0,1,1,41809,1,12,0,32,4,0,0,9900,3,0,2,1,1,146,2017,3,0,0,1,1,1,0,0,0,0,0,0,12,31909,1,3000,0,0,0,1
0,3552,0,1,750,1,0,9,1,1,0,41809,1,12,0,33,4,0,0,9900,3,0,2,1,0,47,2018,3,0,0,1,2,1,0,0,0,0,0,0,12,31909,1,3000,0,0,0,1
0,4852,0,1,750,1,0,11,0,1,1,33848,1,19,0,35,4,0,0,12800,1,0,1,1,0,146,2015,2,0,0,0,0,0,0,0,0,0,0,0,6,21048,1,2850,0,0,0,1
0,4029,0,0,750,0,0,5,1,1,0,26158,1,1,0,52,1,0,0,12100,2,0,0,1,0,406,2011,2,0,0,0,0,1,0,0,0,0,0,0,16,14058,1,3000,1,0,0,1
0,4460,0,0,750,0,1,5,0,4,1,18182,1,23,0,25,4,0,0,5500,3,0,1,1,0,26,2014,2,0,0,0,1,1,0,0,0,0,0,0,1,12682,1,3000,0,0,0,1
0,4460,0,1,750,0,0,5,0,1,1,18182,1,23,0,38,4,0,0,5500,3,0,1,1,0,197,2007,2,0,0,0,0,1,0,0,0,0,0,0,1,12682,1,3000,0,0,0,1
1,4191,0,0,750,0,0,4,0,1,1,22569,1,2,1,41,3,0,0,8200,1,0,1,1,0,65,2018,2,0,0,0,1,0,0,0,0,0,0,0,12,14369,1,2650,0,1,0,0
1,4191,0,1,750,0,0,4,0,1,1,22569,1,2,1,45,3,0,0,8200,1,0,1,1,1,129,2018,2,0,0,0,2,0,0,0,0,0,0,0,12,14369,1,3000,0,0,0,0
0,3871,1,1,750,0,0,3,1,1,0,41648,1,7,0,48,2,0,0,24200,3,1,1,0,0,140,2016,1,0,0,0,1,0,1,0,0,0,0,0,17,17448,0,3000,0,0,0,0
0,3021,0,1,750,1,0,1,0,1,1,29929,1,20,0,65,4,0,0,13200,6,0,1,1,0,115,2016,3,0,0,1,0,1,0,0,0,0,0,0,16,16729,1,3000,0,0,1,0
0,4623,0,0,750,0,1,9,0,1,1,68820,0,9,0,27,1,0,0,31700,0,0,2,1,0,92,2016,2,0,1,1,1,0,0,0,0,0,0,0,19,37120,1,3000,0,0,0,1
0,4859,1,0,750,0,0,1,0,1,0,31614,1,31,0,45,3,0,0,27300,3,1,1,0,0,89,2006,1,1,0,0,1,0,1,0,0,0,0,0,11,4314,0,3000,0,0,0,0
1,3023,0,0,750,0,0,12,0,1,1,21885,1,6,0,42,3,0,0,6600,4,0,1,1,0,112,2012,2,0,0,0,0,0,0,0,0,0,0,0,11,15285,1,3000,1,0,1,0
0,3396,0,0,750,0,0,8,1,2,0,32434,1,23,0,27,3,0,0,10800,4,1,0,0,0,29,2016,1,1,0,0,1,0,1,1,0,0,0,0,15,21634,0,3000,0,0,0,0
0,3396,0,1,750,0,0,8,0,1,0,32434,1,23,0,64,3,0,0,10800,4,1,0,0,0,130,2017,1,0,0,0,0,0,1,1,0,0,0,0,15,21634,0,3000,0,0,0,0
0,3238,0,1,750,0,0,9,0,1,1,8800,0,13,0,45,3,1,0,7800,4,0,0,0,0,68,2011,2,0,0,0,1,0,0,0,1,0,0,0,16,1000,1,2500,0,0,0,1
1,3024,0,0,800,3,1,9,1,3,0,23485,1,7,0,41,3,0,0,18000,5,0,0,1,0,12,2011,3,0,0,0,1,1,0,0,0,0,0,0,20,5485,1,2900,0,0,0,1
0,2944,1,0,750,0,1,8,1,1,0,31389,1,19,0,24,3,0,0,21200,0,1,1,0,0,62,2014,1,0,0,0,3,0,1,0,0,0,0,0,16,10189,0,3000,0,0,0,0
0,3742,0,0,750,0,0,10,1,2,0,63822,1,25,0,48,2,0,0,23200,4,0,2,1,0,42,2014,2,0,0,1,1,0,0,0,0,0,0,0,16,40622,1,3000,0,1,0,1
0,4721,0,0,750,0,0,7,0,3,1,43345,1,4,0,43,3,0,0,6400,3,0,2,1,0,28,2017,3,0,0,1,3,1,0,0,0,0,0,1,13,36945,1,3000,0,0,0,1
0,2753,0,1,750,0,0,8,0,2,1,23686,1,9,1,27,1,1,0,9700,4,0,1,0,0,32,2017,1,0,0,0,1,0,0,0,0,0,0,0,16,13986,1,3000,0,0,0,0
0,3242,0,1,750,2,0,12,1,1,0,60345,1,19,0,52,2,0,0,31200,3,0,2,1,0,138,2019,2,0,0,1,0,0,0,0,0,0,0,0,17,29145,1,3000,0,0,1,0
0,3881,0,1,750,2,0,3,0,1,1,18904,0,1,0,32,3,0,0,10900,4,0,0,1,0,37,2020,2,0,0,0,2,0,0,0,1,0,0,0,9,8004,1,3000,0,0,0,1
0,4725,0,1,750,4,0,5,0,1,1,35286,1,25,0,58,3,0,0,20200,5,0,0,1,0,239,2016,4,0,0,0,0,1,0,0,0,0,0,0,7,15086,1,3000,0,0,0,1
0,4725,0,0,750,4,1,5,0,1,1,35286,1,25,0,53,3,0,0,20200,5,0,0,1,0,107,2018,4,0,0,0,1,1,0,0,0,0,0,0,7,15086,1,2600,0,0,0,1
0,3403,0,0,750,3,0,7,1,1,0,151213,1,8,0,57,1,0,0,133400,0,0,1,1,0,147,2012,2,0,0,0,2,1,0,0,0,0,0,0,4,17813,1,3000,0,1,0,1
0,4204,0,0,750,2,0,5,1,1,0,71099,1,21,0,65,4,0,1,46600,1,0,1,0,0,176,2016,3,0,0,3,1,1,0,0,0,0,0,0,11,24499,1,2850,1,0,0,1
0,4045,0,1,750,0,0,10,0,1,1,15501,1,23,0,57,3,0,0,1800,2,0,1,1,0,215,2013,2,0,0,0,0,1,0,0,0,0,0,0,10,13701,1,3000,0,0,0,1
0,2618,0,0,750,4,0,8,0,1,1,10893,1,18,0,48,3,0,0,5800,6,0,1,1,0,70,2007,3,0,0,0,0,1,0,0,0,0,0,0,13,5093,1,3000,1,0,0,1
0,3408,0,1,750,2,0,2,1,4,0,16926,0,22,0,27,4,0,0,7100,4,0,0,1,0,32,2018,2,0,0,0,0,0,0,0,1,0,0,0,9,9826,1,2700,0,0,1,0
0,2759,0,1,750,0,0,5,0,2,1,55320,1,25,0,18,1,1,0,44600,5,0,0,0,0,2,2011,3,0,0,0,0,1,0,0,0,0,0,0,19,10720,1,3000,0,0,1,0
0,2759,0,1,750,0,0,5,0,1,1,55320,1,25,0,68,1,1,0,44600,5,0,0,0,0,158,2016,3,0,0,0,0,1,0,0,0,0,0,0,19,10720,1,3000,0,0,1,0
0,2619,0,1,750,0,0,9,0,1,1,141777,1,19,0,49,1,0,0,129000,3,0,0,1,0,30,2018,1,0,0,0,1,0,0,0,0,0,0,0,16,12777,1,3000,0,0,1,0
0,2619,0,0,750,0,0,9,1,1,0,141777,1,19,0,53,1,0,0,129000,3,0,0,1,0,57,2018,1,0,0,0,1,0,0,0,0,0,0,0,16,12777,1,2600,0,1,1,0
0,4877,0,1,750,1,0,1,0,1,0,21443,0,3,0,45,3,0,0,10600,3,0,0,1,0,88,2017,2,0,0,0,1,0,0,0,1,0,0,0,9,10843,1,2800,0,0,1,0
0,3574,0,1,750,1,0,11,1,1,0,22943,1,2,1,33,4,0,0,4400,5,0,1,1,0,85,2012,2,0,0,1,1,0,0,0,0,0,0,0,17,18543,1,2700,0,0,0,0
0,2760,1,1,750,0,0,12,0,1,1,37140,1,20,0,48,4,0,0,15300,4,1,1,0,0,92,2015,1,0,0,0,0,0,1,0,0,0,0,0,9,21840,0,3000,0,0,0,0
0,3575,0,0,750,0,0,3,0,1,1,40609,1,18,0,33,4,0,0,26400,0,1,1,0,0,50,2014,1,0,0,0,2,0,1,1,0,0,0,0,17,14209,0,2700,0,1,0,0
1,4485,0,1,750,0,0,11,0,1,1,17991,0,22,0,53,1,1,0,2500,4,0,0,0,0,205,2017,1,0,0,0,0,0,0,0,1,0,0,0,12,15491,1,3000,0,0,0,1
0,3577,0,0,750,2,0,8,1,1,0,34605,1,3,0,55,1,0,0,24400,5,0,1,1,0,145,2005,2,0,0,1,2,1,0,0,0,0,0,0,14,10205,1,3000,0,1,0,1
0,2957,0,1,750,0,0,1,0,2,1,26219,1,7,0,30,2,0,1,9200,0,0,1,0,0,9,2017,2,0,0,0,2,0,0,0,0,0,0,0,14,17019,1,3000,0,0,0,1
0,4052,0,1,750,2,0,1,0,1,1,19899,1,11,0,65,1,0,1,2600,4,0,1,0,1,69,2019,4,0,0,0,0,1,0,0,0,0,0,0,23,17299,1,3000,0,0,1,0
0,3579,1,1,750,0,0,5,1,1,0,45525,1,9,0,50,3,0,0,29800,3,1,1,0,0,46,2013,1,0,0,0,2,0,1,0,0,0,0,0,8,15725,0,3000,0,0,0,0
0,3579,1,0,750,0,0,5,1,1,0,45525,1,9,0,66,3,0,0,29800,3,1,1,0,0,193,2015,1,0,0,0,3,0,1,0,0,0,0,0,8,15725,0,3000,1,0,0,0
1,3416,0,1,750,0,0,3,0,1,1,26617,1,14,0,28,4,0,0,10800,3,1,0,0,0,65,2015,1,0,0,0,2,0,1,1,0,0,0,0,6,15817,0,3000,0,0,0,0
1,3416,0,1,750,0,0,3,0,1,1,26617,1,14,0,49,4,0,0,10800,3,1,0,0,0,95,2018,1,0,0,0,3,0,1,1,0,0,0,0,6,15817,0,2550,0,0,0,0
0,2959,0,0,750,1,0,6,0,2,1,100728,0,6,1,49,4,0,1,92900,3,0,0,0,0,47,2017,2,0,0,0,3,0,0,0,1,0,0,0,7,7828,1,3000,0,1,0,0
0,4054,0,1,750,0,0,5,1,1,0,32315,0,7,0,42,4,0,0,23600,1,1,0,0,0,81,2016,1,0,0,0,1,0,1,1,1,0,0,0,7,8715,0,2800,0,0,0,0
0,2627,0,1,750,2,0,11,0,1,1,49069,1,7,0,39,3,0,0,9700,3,0,2,1,0,97,2019,3,0,0,0,1,1,0,0,0,0,0,0,12,39369,1,3000,0,0,0,1
0,3897,0,1,750,0,0,7,0,3,1,18870,0,6,0,44,1,0,0,10400,5,0,0,1,1,45,2015,1,0,0,0,3,0,0,0,1,0,0,0,8,8470,1,3000,0,0,1,0
0,4889,0,1,750,0,0,7,1,1,0,95895,1,23,0,34,3,0,0,94700,1,1,0,0,0,69,2019,1,0,0,0,0,0,1,1,0,0,0,0,11,1195,0,2950,0,0,0,0
0,2628,0,0,750,0,0,3,1,1,0,18244,1,25,0,68,3,0,0,4200,0,0,0,0,0,320,2016,3,1,0,0,3,1,0,0,0,0,1,0,19,14044,1,3000,0,0,0,1
0,3423,0,1,800,0,0,9,1,1,0,60555,0,5,0,54,1,0,0,46500,3,0,0,1,0,244,2016,2,0,0,0,1,0,0,0,1,0,0,0,13,14055,1,2750,0,0,0,1
0,3424,0,1,750,1,0,2,0,1,1,47048,1,16,0,40,4,0,0,39500,5,0,0,1,0,82,2020,2,0,0,0,0,1,0,0,0,0,0,0,3,7548,1,2700,0,0,1,0
0,2771,0,1,750,1,0,10,0,1,1,9669,1,4,0,49,2,0,0,4000,4,0,0,1,0,157,2014,3,0,0,0,0,1,0,0,0,0,0,0,17,5669,1,2900,0,0,1,0
1,3588,0,0,750,1,0,11,0,1,1,10850,1,21,0,36,3,0,0,4600,3,0,2,1,0,73,2002,3,0,0,0,0,1,0,0,0,0,0,0,18,6250,1,2950,1,0,0,1
0,3262,0,1,750,2,0,4,0,1,1,59538,1,17,0,56,1,0,1,42700,2,0,0,0,0,120,2020,4,0,0,0,2,1,0,0,0,0,0,0,11,16838,1,2900,0,0,0,1
0,3427,0,1,750,0,0,7,0,1,1,90333,1,19,0,54,2,0,0,53900,4,0,2,1,0,225,2017,3,0,0,1,1,1,0,0,0,0,0,0,13,36433,1,3000,0,0,0,1
0,4743,0,1,750,0,0,5,1,1,0,48160,1,26,0,39,3,0,0,37600,6,1,0,0,0,77,2014,1,0,0,0,1,0,1,1,0,0,0,0,12,10560,0,3000,0,0,0,0
0,3431,0,1,750,0,0,11,0,5,1,21776,1,11,0,36,3,0,0,17000,0,1,0,0,0,7,2017,1,0,0,0,0,0,1,1,0,0,0,0,3,4776,0,2650,0,0,0,0
0,4902,0,1,750,3,0,8,0,1,1,57520,1,25,0,50,3,0,0,12200,6,0,2,1,1,271,2018,3,0,0,3,2,1,0,0,0,0,0,0,2,45320,1,3000,0,0,1,0
0,4902,0,1,750,3,0,8,0,1,1,57520,1,25,0,66,3,0,0,12200,6,0,2,1,0,165,2019,3,0,0,3,0,1,0,0,0,0,0,0,2,45320,1,3000,0,0,1,0
0,4905,0,1,750,0,0,10,0,1,1,39946,1,24,0,48,3,0,0,30000,3,1,0,0,0,159,2007,1,0,0,0,1,0,1,1,0,0,0,0,22,9946,0,3000,0,0,0,0
0,3271,0,0,750,0,0,10,0,1,1,22901,1,5,0,64,3,0,0,4400,5,0,0,1,0,140,2015,3,1,0,0,2,1,0,0,0,0,0,0,0,18501,1,3000,0,0,0,1
0,4625,0,1,750,0,0,7,0,1,1,26095,1,23,0,59,1,0,0,10100,1,0,0,1,0,153,2018,2,0,0,0,2,1,0,0,0,0,0,0,12,15995,1,2800,0,0,0,1
0,4752,0,1,750,3,0,4,0,1,0,38405,0,6,0,45,3,0,0,16700,5,0,0,1,0,188,2017,2,0,0,0,1,0,0,0,1,0,0,0,12,21705,1,2950,0,0,1,0
0,2784,0,0,750,0,1,5,0,1,0,16066,0,10,0,33,2,0,0,4900,4,0,0,1,0,23,2010,2,0,0,0,1,0,0,0,1,0,0,0,17,11166,1,3000,0,0,0,1
0,4626,0,1,750,0,0,11,0,1,1,34752,0,12,0,40,4,0,1,1800,1,0,2,0,0,86,2017,2,0,1,2,0,0,0,0,0,0,0,0,3,32952,1,3000,0,0,0,1
0,4910,0,1,750,0,0,6,0,1,1,27634,1,4,0,53,2,0,0,4800,1,0,1,1,0,357,2019,2,0,0,2,0,0,0,0,0,0,0,0,6,22834,1,3000,0,0,0,1
0,2792,0,0,750,3,0,6,0,2,1,52657,1,13,0,53,3,0,0,23100,3,0,2,0,0,40,2014,3,0,0,0,2,1,0,0,0,0,1,0,12,29557,1,3000,0,1,1,0
0,4762,1,0,750,0,0,9,0,2,1,36390,1,2,0,22,1,0,0,23800,0,1,1,0,0,18,2017,1,0,0,0,1,0,1,0,0,0,0,0,19,12590,0,3000,1,0,0,0
0,4765,0,1,750,0,0,6,0,1,1,64381,1,13,0,65,1,0,1,41300,3,0,2,0,0,267,2018,2,0,0,0,3,0,0,0,0,0,0,0,15,23081,1,2500,0,0,1,0
0,4765,0,0,750,0,0,6,1,1,0,64381,1,13,0,36,1,0,1,41300,3,0,2,0,0,145,2009,2,0,0,0,1,0,0,0,0,0,0,1,15,23081,1,3000,0,0,1,0
0,4325,0,0,750,1,0,11,1,1,0,44600,0,4,0,42,3,0,1,43600,0,0,0,0,0,69,2020,2,0,0,0,1,0,0,0,1,0,0,0,13,1000,1,3000,0,1,0,1
1,4767,0,1,750,1,0,3,1,3,0,29529,1,14,0,32,4,0,0,10700,3,0,1,1,0,40,2015,3,0,0,0,1,1,0,0,0,0,0,0,14,18829,1,2650,0,0,0,1
0,4638,0,1,750,1,0,1,0,1,1,17325,1,17,0,34,3,0,0,6400,3,0,1,1,0,108,2012,2,0,0,0,0,1,0,0,0,0,0,0,15,10925,1,3000,0,0,0,1
0,4928,0,0,750,2,1,4,1,1,0,33288,1,30,0,39,3,0,0,10700,1,0,1,1,0,124,2015,2,0,0,0,1,1,0,0,0,0,0,0,9,22588,1,3000,0,0,0,1
0,2803,0,0,750,3,0,6,1,1,0,53201,1,27,0,62,3,0,0,14600,3,0,2,1,0,409,2014,3,0,0,1,1,1,0,0,0,0,0,0,5,38601,1,2750,0,1,1,0
0,4929,0,0,750,0,1,8,1,1,0,19786,0,29,1,66,0,0,0,4300,3,0,0,1,0,172,2013,1,0,0,0,2,0,0,0,1,0,0,0,14,15486,1,3000,0,0,0,0
0,4930,0,1,750,2,0,8,0,1,1,31016,1,14,1,73,3,0,0,24000,2,0,0,1,0,130,2011,3,0,0,0,2,1,0,0,0,0,0,0,7,7016,1,3000,0,0,0,0
0,4930,0,1,750,2,0,8,0,4,1,31016,1,14,1,37,3,0,0,24000,2,0,0,1,0,16,2017,3,0,0,0,1,1,0,0,0,0,0,0,7,7016,1,2850,0,0,0,0
0,4771,0,1,750,1,0,12,1,1,0,27383,1,8,0,33,3,0,0,11600,6,0,1,1,0,83,2016,2,0,0,0,0,1,0,0,0,0,0,0,14,15783,1,2700,0,0,1,0
0,4332,0,0,750,0,0,10,0,1,1,49032,1,24,0,54,3,0,1,12800,3,0,2,0,0,181,2018,2,0,0,2,1,0,0,0,0,0,0,1,9,36232,1,2800,0,0,1,0
0,4332,0,1,750,0,0,10,1,2,0,49032,1,24,0,38,3,0,1,12800,3,0,2,0,0,23,2018,2,0,0,2,2,0,0,0,0,0,0,0,9,36232,1,3000,0,0,1,0
0,2805,0,0,850,0,0,12,0,1,1,46118,0,23,1,50,1,0,0,36600,0,0,0,1,0,59,2015,1,0,0,0,1,0,0,0,1,0,0,1,11,9518,1,2550,0,0,0,0
0,4334,0,0,750,0,1,5,0,1,1,13772,0,21,0,55,3,0,0,10700,1,0,0,1,0,149,2017,2,0,0,1,1,0,0,0,1,0,0,0,9,3072,1,3000,0,0,0,1
0,4644,0,1,750,0,0,6,1,1,0,50282,0,10,1,69,3,0,0,38300,0,0,0,1,0,95,2018,1,0,0,0,3,0,0,0,1,0,0,0,9,11982,1,3000,0,0,0,0
0,2808,0,1,750,1,0,1,0,1,1,19137,1,18,0,47,1,0,0,1800,4,0,1,1,0,77,2015,2,0,0,0,2,1,0,0,0,0,0,0,15,17337,1,3000,0,0,0,1
0,4647,0,1,750,0,0,9,0,1,1,24842,0,9,0,52,1,0,1,3600,0,0,0,0,0,228,2017,2,0,0,0,2,0,0,0,1,0,0,0,14,21242,1,3000,0,0,0,1
0,3085,0,1,750,1,0,10,1,1,0,32471,0,20,0,53,1,0,0,21600,6,0,0,1,0,66,2017,2,0,0,0,2,0,0,0,1,0,0,0,11,10871,1,3000,0,0,1,0
0,4779,1,0,750,0,0,5,0,2,1,13125,1,28,0,34,4,0,0,4300,1,1,1,0,0,21,2013,1,0,0,0,1,0,1,0,0,0,0,1,12,8825,0,2750,0,0,0,0
0,3086,0,0,750,0,0,2,1,1,0,204070,1,6,1,33,3,0,0,193500,2,0,0,1,0,81,2016,2,0,0,0,1,0,0,0,0,0,0,0,9,10570,1,3000,0,1,0,0
0,4940,0,0,750,0,1,11,0,1,1,46200,1,4,0,22,1,0,0,30500,0,0,2,1,0,23,2019,3,0,0,3,3,1,0,0,0,0,0,0,7,15700,1,3000,0,0,0,1
0,4344,0,1,750,0,0,12,0,1,1,16416,0,3,0,54,4,0,0,9100,1,0,2,1,0,143,2020,2,0,0,3,0,0,0,0,0,1,0,0,12,7316,1,2750,0,0,1,0
0,4348,0,0,750,1,0,1,0,1,1,30608,1,8,0,39,4,0,0,14400,1,0,1,1,2,41,2011,2,0,0,1,1,0,0,0,0,0,0,0,11,16208,1,3000,0,1,0,1
0,4787,0,1,750,0,0,12,0,1,1,24730,1,17,0,37,3,0,0,4100,1,1,0,0,0,115,2018,1,0,0,0,2,0,1,1,0,0,0,0,16,20630,0,3000,0,0,0,0
0,3094,0,1,750,0,0,11,0,1,1,59180,1,24,0,34,3,0,0,41300,6,0,1,1,0,69,2018,2,0,0,0,2,0,0,0,0,0,0,0,16,17880,1,3000,0,0,0,1
0,3094,0,1,750,0,0,11,1,1,0,59180,1,24,0,39,3,0,0,41300,6,0,1,1,0,147,2017,2,0,0,0,1,0,0,0,0,0,0,0,16,17880,1,3000,0,0,0,1
0,4789,0,0,750,3,0,9,0,1,1,55333,1,23,0,60,3,0,0,32000,0,0,1,1,0,155,2018,2,0,0,1,1,1,0,0,0,0,0,0,5,23333,1,3000,1,0,1,0
0,4797,0,0,750,0,1,2,1,1,0,52533,1,24,0,52,4,0,0,23600,6,0,2,1,0,100,2015,3,0,0,1,2,1,0,0,0,0,0,0,20,28933,1,2650,0,0,0,1
0,4955,0,1,750,1,0,8,1,1,0,95306,1,9,1,37,3,0,0,51200,4,0,2,1,0,104,2020,3,0,0,0,2,1,0,0,0,0,0,0,23,44106,1,3000,0,0,0,0
0,4802,0,1,750,0,0,12,1,1,0,6946,1,18,0,28,4,0,0,5400,2,1,0,0,0,75,2020,1,0,0,0,1,0,1,1,0,0,0,0,15,1546,0,2850,0,0,0,0
0,3105,0,0,750,0,1,10,1,1,0,44055,0,12,0,45,1,0,0,8100,5,0,2,1,0,190,2018,2,0,0,1,2,0,0,0,0,1,0,0,3,35955,1,3000,0,0,0,1
0,4803,0,1,750,0,0,6,0,2,1,23961,1,18,0,37,3,0,0,5000,1,0,1,1,0,53,2017,2,0,0,2,1,0,0,0,0,0,0,0,14,18961,1,3000,0,0,0,1
0,4669,0,1,750,2,0,12,0,1,1,36481,0,5,1,35,1,0,0,24000,3,0,0,1,0,59,2016,2,0,0,0,0,0,0,0,1,0,0,0,5,12481,1,2700,0,0,0,0
0,4805,0,1,750,1,0,7,0,1,1,50311,0,7,0,58,4,0,0,6600,6,0,2,1,0,130,2020,2,0,1,1,2,0,0,0,0,0,0,0,5,43711,1,3000,0,0,0,1
0,3115,0,1,750,1,0,10,0,1,1,37457,1,25,1,50,3,0,0,7700,4,0,2,1,0,234,2010,2,0,0,3,0,1,0,0,0,0,0,0,15,29757,1,3000,0,0,0,0
0,4818,0,0,750,1,1,1,1,1,0,37669,1,30,0,48,4,0,0,24000,2,0,1,1,0,85,2015,2,0,0,0,3,1,0,0,0,0,0,0,10,13669,1,3000,0,0,0,1
0,4987,0,0,750,0,1,2,0,1,1,188339,1,23,0,37,1,0,0,161400,5,0,2,1,0,82,2019,3,0,0,1,1,1,0,0,0,0,0,0,17,26939,1,3000,0,0,0,1
1,4996,0,0,750,3,0,8,0,1,1,17194,0,7,0,64,2,0,0,15700,2,0,0,1,0,323,2015,2,0,0,0,2,0,0,0,1,0,0,0,5,1494,1,2450,0,1,0,1
0,4828,0,0,750,2,0,1,1,1,0,45868,1,17,0,47,4,0,0,14000,3,0,2,1,0,101,2017,3,1,0,1,3,1,0,0,0,0,0,0,13,31868,1,3000,0,0,0,1
0,938,0,1,750,1,0,11,0,2,1,23505,1,8,0,27,1,0,0,6000,4,0,1,1,2,23,2019,2,0,0,1,2,0,0,0,0,0,0,0,18,17505,1,3000,0,0,1,0
0,943,0,1,750,3,0,10,1,2,0,36816,1,10,0,30,4,0,0,20100,3,0,1,0,0,14,2020,3,0,0,3,3,1,0,0,0,0,1,0,13,16716,1,3000,0,0,0,1
0,2191,0,1,750,0,0,11,0,1,1,35014,1,17,0,33,3,0,0,27100,6,1,0,0,0,116,2014,1,0,0,0,2,0,1,1,0,0,0,0,6,7914,0,3000,0,0,0,0
0,1410,0,0,750,2,0,10,0,1,1,15091,0,25,0,67,1,0,0,4300,4,0,0,1,0,146,2017,2,0,0,0,1,0,0,0,1,0,0,0,14,10791,1,3000,1,0,0,1
0,2037,0,1,750,3,0,12,0,1,1,34716,1,31,0,65,3,0,0,4400,1,0,2,1,0,165,2018,3,0,0,1,0,1,0,0,0,0,0,0,4,30316,1,3000,0,0,0,1
0,2193,0,1,750,0,0,10,0,1,1,92837,1,4,0,38,3,1,0,74300,4,0,1,0,0,128,2010,2,0,0,1,0,0,0,0,0,0,0,0,10,18537,1,3000,0,0,1,0
